Time (s),(A) Motor Speed [RPM],(B) Motor Speed [RPM],(C) Motor Speed [RPM],(D) Motor Speed [RPM],(A) Roller Speed [kph],(B) Roller Speed [kph],(C) Roller Speed [kph],(D) Roller Speed [kph],(A) Ext Roller Spd [kph],(B) Ext Roller Spd [kph],(C) Ext Roller Spd [kph],(D) Ext Roller Spd [kph],PTO Motor Speed [RPM],(A) Force [kN],(B) Force [kN],(C) Force [kN],(D) Force [kN],PTO Torque [Nm],Gradient [%],(A) Brake ON [],(B) Brake ON [],(C) Brake ON [],(D) Brake ON [],Clamp Applied A [],Clamp Applied B [],Clamp Applied C [],Clamp Applied D [],AverageSpeed [kph],ForceTotal [kN],Dyno Enabled A [],Dyno Enabled B [],Dyno Enabled C [],Dyno Enabled D [],PTO Enabled [],AuxEnable [],Distance A [km],Distance B [km],Distance C [km],Distance D [km],Distance Avg [km],A_Drive_SW [],B_Drive_SW [],C_Drive_SW [],D_Drive_SW [],PTO_Drive_SW [],A Speed Demand [kph],B Speed Demand [kph],C Speed Demand [kph],D Speed Demand [kph],(A) Drive Demand [%],(B) Drive Demand [%],(C) Drive Demand [%],(D) Drive Demand [%],PTO Drive Demand [Nm],A Torq Motor Lim [%],A Torq Absorb Lim [%],B Torq Motor Lim [%],B Torq Absorb Lim [%],C Torq Motor Lim [%],C Torq Absorb Lim [%],D Torq Motor Lim [%],D Torq Absorb Lim [%],P Torq Motor Lim [%],P Torq Absorb Lim [%],A_Corr Force [kN],B_Corr Force [kN],C_Corr Force [kN],D_Corr Force [kN],A_Acceleration [m/s2],B_Acceleration [m/s2],C_Acceleration [m/s2],D_Acceleration [m/s2],Acceleration Avg [m/s2],FilterAvgAccel [m/s2],Total Vehicle Load [kN],Driver Commanded S [kph],Driver Command Lev [],Driver Next Level [],Roller_Sync_Engage [],Road_Load_Engaged [],Slope_Load_Engaged [],Draft_Load_Engaged [],VehicleInertia_Loa [],RollerInertia_Load [],ISU_CONTROL_Active [],ForceRampTime [s],DisplayTime [],DraftForce [kN],GradientDegree [deg],BallastEngaged [],ISUTotalDemandA [kN],ISUTotalDemandB [kN],ISUTotalDemandC [kN],ISUTotalDemandD [kN],VehicleBallast [kg],RampSafety [],CalculatedRampTime [secs],EngSpeed [RPM],EngDemandPercentTo [%],HydTemp [degC],EngFuelRate [L/h],MtrSpdFL_rpm [RPM],MtrSpdFR_rpm [RPM],MtrSpdRL_rpm [RPM],MtrSpdRR_rpm [RPM],PressA_bar10 [10Bar],PressB_bar10 [10Bar],vBatt_mV [mV],vSens_mV [mV],HMIDrv_pct2 [%],ASC_FL_SlipTqRed [%],ASC_FR_SlipTqRed [%],ASC_RL_SlipTqRed [%],ASC_RR_SlipTqRed [%],FLMtrFdbkCrnt_mA [mA],FRMtrFdbkCrnt_mA [mA],RLMtrFdbkCrnt_mA [mA],RRMtrFdbkCrnt_mA [mA],VehSpd_mmSec [mm/s],OpSpdRqst_mmSec [mm/s],PmpDisp_ccm [ccm],FLMtrDisp_ccm [ccm],FRMtrDisp_ccm [ccm],RLMtrDisp_ccm [ccm],RRMtrDisp_ccm [ccm],FwdPvFdbkCrnt_mA [mA],RvsPvFdbkCrnt_mA [mA],EngRequestedSpeed_ [],TotalCorrForce [kN],HBM A TCState [],HBM B TCState [],HBM C TCState [],HBM D TCState [],HBM P TCState [],COCA TCState [],VCU TCState [],Box A TCState [],Box B TCState [],Box C TCState [],Box D TCState [],Box P TCState [],Drv A TCState [],Drv B TCState [],Drv C TCState [],Drv D TCState [],Drv P TCState [],TC Comms Err [],A_PIDCONTROL_OUTPU [%],B_PIDCONTROL_OUTPU [%],C_PIDCONTROL_OUTPU [%],D_PIDCONTROL_OUTPU [%]
101.9,443.9,448.2,445.2,445.1,10.59,10.74,10.68,10.67,10.61,10.73,10.65,10.68,0,-2.043,-1.834,-1.827,-1.574,1,0,0,0,0,0,0,0,0,0,10.67,-7.28,1,1,1,1,0,0,0.2216,0.2192,0.2147,0.2162,0.2179,17975,17975,17975,17975,17008,0,0,0,0,-0.6,-0.55,-0.41,-0.25,0,30,30,30,30,30,30,30,30,0,0,-0.59,-0.55,-0.43,-0.23,-0.08,0.0012,0.0786,0.072,0.0179,-0.0313,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.607,-0.551,-0.403,-0.241,0,0,0,1738.5,0,-40,12.45,713,49,-46,42,-39,0,300,300,300,0,0,0,0,300,0,0,751,3096,3111,166,81,79,79,79,1412,30,0,-1.823,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,49,-46,42,-39
102.9,448.8,453.3,452.3,452.5,10.75,10.85,10.82,10.82,10.76,10.84,10.81,10.84,0,-2.139,-1.88,-1.864,-1.665,1,0,0,0,0,0,0,0,0,0,10.81,-7.55,1,1,1,1,0,0,0.2245,0.2222,0.2176,0.2192,0.2209,17975,17975,17975,17975,17008,0,0,0,0,-0.73,-0.64,-0.5,-0.35,0,30,30,30,30,30,30,30,30,0,0,-0.69,-0.6,-0.47,-0.32,0.0783,-0.0656,0.0035,0.0333,0.0124,0.045,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.7,-0.629,-0.484,-0.328,0,0,0,1751,0,-40,12.65,722,55,-48,46,-44,0,300,300,300,0,0,0,0,300,0,0,747,3135,3111,165,81,79,79,79,1406,29,0,-2.05,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,55,-48,46,-44
103.9,442.8,448.7,444,444,10.6,10.71,10.62,10.62,10.56,10.73,10.65,10.62,0,-2.036,-1.824,-1.799,-1.588,1,0,0,0,0,0,0,0,0,0,10.64,-7.25,1,1,1,1,0,0,0.2275,0.2252,0.2206,0.2221,0.2239,17975,17975,17975,17975,17008,0,0,0,0,-0.57,-0.52,-0.38,-0.22,0,30,30,30,30,30,30,30,30,0,0,-0.59,-0.54,-0.4,-0.25,-0.0358,-0.0765,-0.0774,-0.0117,-0.0503,-0.0533,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.572,-0.525,-0.386,-0.221,0,0,0,1735.5,0,-40,12.35,704,46,-43,41,-37,0,300,300,300,0,0,0,0,300,0,0,761,3088,3131,166,80,78,78,78,1410,29,0,-1.842,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,46,-43,41,-37
104.9,465.8,466.7,471.3,470.7,11.15,11.18,11.3,11.23,11.14,11.22,11.29,11.24,0,-2.154,-1.938,-1.84,-1.675,1,0,0,0,0,0,0,0,0,0,11.22,-7.61,1,1,1,1,0,0,0.2305,0.2282,0.2236,0.2251,0.2269,17975,17975,17975,17975,17008,0,0,0,0,-0.93,-0.81,-0.66,-0.53,0,30,30,30,30,30,30,30,30,0,0,-0.7,-0.65,-0.44,-0.33,0.3175,0.2147,0.4235,0.2976,0.3134,0.2548,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.969,-0.85,-0.687,-0.57,0,0,0,1733,0,-40,16.6,739,68,-63,61,-56,0,300,300,300,0,0,0,0,300,0,0,805,3237,3308,166,74,73,73,73,1411,29,0,-1.912,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,68,-63,61,-56
105.9,502.1,500.7,511.9,510.5,12.03,11.94,12.25,12.21,11.99,12,12.29,12.22,0,-2.412,-2.13,-2.099,-1.871,1,0,0,0,0,0,0,0,0,0,12.11,-8.51,1,1,1,1,0,0,0.2337,0.2315,0.2269,0.2284,0.2301,17975,17975,17975,17975,17008,0,0,0,0,-0.93,-0.84,-0.62,-0.49,0,30,30,30,30,30,30,30,30,0,0,-0.96,-0.84,-0.7,-0.53,0.3147,0.0894,0.1585,0.2056,0.1921,0.1944,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.905,-0.836,-0.607,-0.479,0,0,0,1740,0,-40,14.6,811,61,-54,49,-49,0,300,300,300,0,0,0,0,300,0,0,858,3512,3579,166,67,67,67,67,1411,29,0,-3.08,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,61,-54,49,-49
106.9,542.5,538,559.8,560.6,12.99,12.85,13.41,13.4,12.98,12.9,13.41,13.45,0,-2.432,-2.165,-1.966,-1.813,1,0,0,0,0,0,0,0,0,0,13.16,-8.38,1,1,1,1,0,0,0.2372,0.2349,0.2305,0.232,0.2336,17975,17975,17975,17975,17008,0,0,0,0,-1.1,-1,-0.73,-0.59,0,30,30,30,30,30,30,30,30,0,0,-0.98,-0.87,-0.56,-0.46,0.4805,0.3314,0.6236,0.5006,0.484,0.3672,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-1.157,-1.051,-0.759,-0.64,0,0,0,1726,0,-40,20.85,866,70,-64,65,-61,0,300,300,300,0,0,0,0,300,0,0,941,3792,3963,166,58,58,58,59,1414,29,0,-2.841,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,70,-64,65,-61
107.9,607.5,600,632.4,635.4,14.54,14.34,15.17,15.24,14.54,14.35,15.16,15.21,0,-2.702,-2.444,-2.236,-2.055,1,0,0,0,0,0,0,0,0,0,14.82,-9.44,1,1,1,1,0,0,0.241,0.2387,0.2345,0.236,0.2376,17975,17975,17975,17975,17008,0,0,0,0,-1.32,-1.2,-0.85,-0.71,0,30,30,30,30,30,30,30,30,0,0,-1.25,-1.14,-0.83,-0.7,0.3218,0.3004,0.577,0.4974,0.4242,0.4428,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-1.293,-1.185,-0.81,-0.672,0,0,0,1744,0,-40,19.95,966,76,-71,66,-62,0,300,300,300,0,0,0,0,300,0,0,991,4265,4428,166,54,54,52,54,1414,30,0,-3.814,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,76,-71,66,-62
108.9,664.5,657.8,693.2,703.9,15.91,15.73,16.56,16.84,15.9,15.75,16.59,16.78,0,-2.649,-2.37,-2.121,-1.884,1,0,0,0,0,0,0,0,0,0,16.26,-9.02,1,1,1,1,0,0,0.2453,0.2429,0.2389,0.2404,0.2419,17975,17975,17975,17975,17008,0,0,0,0,-1.28,-1.19,-0.77,-0.6,0,30,30,30,30,30,30,30,30,0,0,-1.19,-1.05,-0.71,-0.52,0.5433,0.5661,0.4663,0.7009,0.5692,0.4663,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-1.35,-1.238,-0.838,-0.646,0,0,0,1714,0,-40,27.05,1067,76,-74,64,-63,0,300,300,300,0,0,0,0,300,0,0,1063,4708,5093,168,45,45,40,45,1417,29,0,-3.482,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,76,-74,64,-63
109.9,782.2,772.4,813.8,844.3,18.73,18.51,19.49,20.21,18.69,18.51,19.49,20.24,0,-3.047,-2.771,-2.456,-2.159,1,0,0,0,0,0,0,0,0,0,19.23,-10.43,1,1,1,1,0,0,0.2501,0.2476,0.2439,0.2456,0.2468,17975,17975,17975,17975,17008,0,0,0,0,-1.92,-1.7,-1.26,-0.99,0,30,30,30,30,30,30,30,30,0,0,-1.58,-1.43,-1.03,-0.78,0.9983,1.0129,0.8514,0.9583,0.9552,0.9057,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-1.955,-1.726,-1.305,-1.02,0,0,0,1717.5,0,-40,39.1,1260,108,-98,88,-83,0,300,300,300,0,0,0,0,300,0,0,1150,5532,6076,169,39,39,31,36,1426,29,0,-4.629,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,108,-98,88,-83
110.9,917.6,908,944.8,998.3,21.97,21.73,22.62,23.83,21.97,21.7,22.57,23.84,0,-3.463,-3.09,-2.665,-2.307,1,0,0,0,0,0,0,0,0,0,22.54,-11.52,1,1,1,1,0,0,0.2558,0.2533,0.2498,0.2518,0.2527,17975,17975,17975,17975,17008,0,0,0,0,-1.96,-1.74,-1.32,-0.88,0,30,30,30,30,30,30,30,30,0,0,-1.99,-1.72,-1.22,-0.91,0.9365,0.8837,0.8501,0.9382,0.9021,0.9057,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-1.978,-1.761,-1.338,-0.889,0,0,0,1720.5,0,-40,41.15,1479,101,-95,86,-75,0,300,300,300,0,0,0,0,300,0,0,1183,6539,7089,186,39,39,30,33,1499,29,0,-5.827,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,101,-95,86,-75
111.9,1028.2,1018.9,1054,1103.7,24.65,24.38,25.27,26.4,24.61,24.46,25.27,26.44,0,-3.462,-3.177,-2.878,-2.198,1,0,0,0,0,0,0,0,0,0,25.18,-11.71,1,1,1,1,0,0,0.2623,0.2598,0.2565,0.2588,0.2594,17975,17975,17975,17975,17008,0,0,0,0,-1.75,-1.58,-1.12,-0.63,0,30,30,30,30,30,30,30,30,0,0,-1.97,-1.79,-1.42,-0.79,0.5572,0.4,0.3893,0.2626,0.4023,0.6217,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-1.612,-1.494,-1.017,-0.531,0,0,0,1750.5,0,-40,26.7,1629,86,-81,65,-64,0,300,300,300,0,0,0,0,300,0,0,1145,7258,7168,197,43,43,44,37,1545,30,0,-6.021,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,86,-81,65,-64
112.9,1006.6,1003,1013.1,1062.9,24.12,23.98,24.22,25.41,24,24.01,24.29,25.44,0,-2.496,-2.404,-2.101,-1.515,1,0,0,0,0,0,0,0,0,0,24.43,-8.52,1,1,1,1,0,0,0.2691,0.2665,0.2635,0.2661,0.2663,17975,17975,17975,17975,17008,0,0,0,0,-0.37,-0.51,-0.08,0.56,0,30,30,30,30,30,30,30,30,0,0,-1.01,-1.02,-0.65,-0.11,-0.293,-0.39,-0.543,-0.6294,-0.4638,-0.402,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.288,-0.448,-0.03,0.608,0,0,0,1739.5,0,-40,9.45,1612,25,-31,12,-4,0,300,300,300,0,0,0,0,300,0,0,1184,7113,7168,166,33,33,33,33,1409,30,0,-3.216,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,25,-31,12,-4
113.9,1002.7,1009.9,1011.7,1053.3,24,24.14,24.2,25.21,24.05,24.15,24.11,25.25,0,-2.172,-2.106,-1.597,-1.183,1,0,0,0,0,0,0,0,0,0,24.29,-6.87,1,1,1,1,0,0,0.2751,0.2725,0.2694,0.2724,0.2723,17975,17975,17975,17975,17008,0,0,0,0,-0.96,-0.88,-0.58,-0.02,0,30,30,30,30,30,30,30,30,0,0,-0.59,-0.67,-0.15,0.27,0.2618,0.3024,0.4045,0.0801,0.2622,0.1121,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.961,-0.876,-0.576,-0.016,0,0,0,1727.5,0,-40,26.55,1601,75,-68,62,-46,0,300,300,300,0,0,0,0,300,0,0,1199,7067,7168,167,32,32,32,32,1413,30,0,-0.969,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,75,-68,62,-46
114.9,1028.9,1037.3,1050.1,1071,24.62,24.84,25.13,25.65,24.65,24.88,25.1,25.62,0,-2.567,-2.484,-1.958,-1.639,1,0,0,0,0,0,0,0,0,0,25.06,-8.65,1,1,1,1,0,0,0.2825,0.28,0.277,0.2802,0.2799,17975,17975,17975,17975,17008,0,0,0,0,-1.01,-0.92,-0.53,-0.09,0,30,30,30,30,30,30,30,30,0,0,-1.08,-1.09,-0.5,-0.23,-0.1428,0.0215,-0.0984,0.0298,-0.0475,0.0847,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.949,-0.858,-0.47,-0.012,0,0,0,1753,0,-40,15.4,1637,59,-53,55,-31,0,300,300,300,0,0,0,0,300,0,0,1183,7279,7168,163,33,33,34,33,1398,29,0,-3.023,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,59,-53,55,-31
115.9,1015.1,1023.6,1043.3,1038,24.26,24.48,24.93,24.85,24.24,24.51,24.97,24.91,0,-2.226,-2.114,-1.67,-1.242,1,0,0,0,0,0,0,0,0,0,24.63,-7.25,1,1,1,1,0,0,0.2893,0.2869,0.284,0.2872,0.2868,17975,17975,17975,17975,17008,0,0,0,0,-0.67,-0.62,-0.16,0.15,0,30,30,30,30,30,30,30,30,0,0,-0.74,-0.72,-0.22,0.16,0.0101,-0.1019,-0.081,-0.052,-0.0562,-0.1036,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.708,-0.665,-0.206,0.11,0,0,0,1729,0,-40,16.3,1626,48,-45,48,-27,0,300,300,300,0,0,0,0,300,0,0,1190,7176,7168,166,32,32,33,32,1411,29,0,-1.627,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,48,-45,48,-27
116.9,1022.1,1033.9,1056.9,1037,24.39,24.73,25.24,24.83,24.49,24.62,25.24,24.84,0,-2.335,-2.063,-1.738,-1.46,1,0,0,0,0,0,0,0,0,0,24.8,-7.6,1,1,1,1,0,0,0.2961,0.2937,0.2909,0.2941,0.2937,17975,17975,17975,17975,17008,0,0,0,0,-0.95,-0.84,-0.34,-0.15,0,30,30,30,30,30,30,30,30,0,0,-0.85,-0.67,-0.28,-0.06,-0.029,0.2095,-0.0404,0.0358,0.044,0.066,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.94,-0.809,-0.332,-0.131,0,0,0,1749.5,0,-40,19.35,1640,68,-64,53,-40,0,300,300,300,0,0,0,0,300,0,0,1182,7187,7168,166,33,33,34,33,1406,29,0,-1.792,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,68,-64,53,-40
117.9,1025.2,1040.3,1059.6,1030.4,24.51,24.89,25.33,24.67,24.53,24.94,25.32,24.7,0,-2.365,-2.117,-1.69,-1.539,1,0,0,0,0,0,0,0,0,0,24.85,-7.71,1,1,1,1,0,0,0.3029,0.3006,0.298,0.3009,0.3006,17975,17975,17975,17975,17008,0,0,0,0,-0.84,-0.72,-0.25,-0.12,0,30,30,30,30,30,30,30,30,0,0,-0.87,-0.72,-0.23,-0.14,-0.1952,-0.0755,0.0014,-0.1392,-0.1021,-0.0159,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.829,-0.701,-0.222,-0.098,0,0,0,1741,0,-40,15.2,1641,57,-57,50,-35,0,300,300,300,0,0,0,0,300,0,0,1183,7209,7168,165,33,33,33,33,1405,29,0,-2.001,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,57,-57,50,-35
118.9,1021.9,1040.3,1060.5,1020.8,24.46,24.91,25.34,24.4,24.4,24.92,25.29,24.43,0,-2.314,-2.074,-1.546,-1.464,1,0,0,0,0,0,0,0,0,0,24.78,-7.4,1,1,1,1,0,0,0.3097,0.3075,0.305,0.3077,0.3075,17975,17975,17975,17975,17008,0,0,0,0,-0.84,-0.68,-0.19,-0.16,0,30,30,30,30,30,30,30,30,0,0,-0.82,-0.68,-0.09,-0.06,0.0247,0.0372,0.0355,-0.0558,0.0104,-0.0006,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.85,-0.687,-0.203,-0.179,0,0,0,1739,0,-40,15.8,1638,58,-56,58,-40,0,300,300,300,0,0,0,0,300,0,0,1187,7205,7168,165,33,33,34,33,1406,30,0,-1.672,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,58,-56,58,-40
119.9,1019.5,1042.9,1065.7,1016.2,24.37,24.96,25.52,24.34,24.4,24.9,25.44,24.29,0,-2.358,-2.091,-1.614,-1.55,1,0,0,0,0,0,0,0,0,0,24.8,-7.61,1,1,1,1,0,0,0.3165,0.3144,0.3121,0.3145,0.3144,17975,17975,17975,17975,17008,0,0,0,0,-0.88,-0.67,-0.15,-0.19,0,30,30,30,30,30,30,30,30,0,0,-0.87,-0.69,-0.16,-0.15,0.0014,0,0.1523,-0.0915,0.0155,-0.0121,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.876,-0.664,-0.128,-0.2,0,0,0,1743,0,-40,15.65,1633,59,-54,54,-42,0,300,300,300,0,0,0,0,300,0,0,1185,7194,7168,165,33,33,34,33,1412,30,0,-1.875,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,59,-54,54,-42
120.9,1018.5,1042.7,1065.8,1012.9,24.36,24.94,25.46,24.19,24.4,24.97,25.39,24.25,0,-2.368,-2.116,-1.769,-1.644,1,0,0,0,0,0,0,0,0,0,24.76,-7.92,1,1,1,1,0,0,0.3226,0.3207,0.3184,0.3206,0.3206,17975,17975,17975,17975,17008,0,0,0,0,-0.86,-0.64,-0.11,-0.22,0,30,30,30,30,30,30,30,30,0,0,-0.9,-0.71,-0.32,-0.25,0.0782,-0.0783,-0.1128,0.03,-0.0207,-0.0222,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.857,-0.644,-0.105,-0.218,0,0,0,1741,0,-40,15.45,1631,57,-51,41,-39,0,300,300,300,0,0,0,0,300,0,0,1177,7191,7168,166,33,33,33,34,1411,30,0,-2.11,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,57,-51,41,-39
121.9,1016.9,1037.9,1047.7,1005.3,24.31,24.85,25.07,24.06,24.3,24.79,25.1,24.1,0,-2.296,-2.031,-1.771,-1.573,1,0,0,0,0,0,0,0,0,0,24.57,-7.67,1,1,1,1,0,0,0.33,0.3283,0.3262,0.328,0.3281,17975,17975,17975,17975,17008,0,0,0,0,-0.77,-0.57,-0.08,-0.17,0,30,30,30,30,30,30,30,30,0,0,-0.81,-0.63,-0.32,-0.18,0.0265,0.1517,-0.0155,0.0526,0.0538,-0.0447,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.812,-0.591,-0.12,-0.206,0,0,0,1734,0,-40,16.5,1632,55,-47,31,-36,0,300,300,300,0,0,0,0,300,0,0,1187,7145,7168,166,33,33,34,33,1412,29,0,-1.986,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,55,-47,31,-36
122.9,1021.2,1037,1039.2,1008.9,24.4,24.82,24.85,24.15,24.37,24.83,24.79,24.11,0,-2.291,-2.023,-1.638,-1.604,1,0,0,0,0,0,0,0,0,0,24.55,-7.59,1,1,1,1,0,0,0.3361,0.3345,0.3324,0.334,0.3342,17975,17975,17975,17975,17008,0,0,0,0,-0.85,-0.63,-0.22,-0.26,0,30,30,30,30,30,30,30,30,0,0,-0.81,-0.65,-0.18,-0.21,-0.0007,0.1524,0.1572,0.0414,0.0876,0.008,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.853,-0.629,-0.221,-0.26,0,0,0,1729,0,-40,19.7,1640,61,-48,41,-43,0,300,300,300,0,0,0,0,300,0,0,1187,7129,7168,166,33,33,33,33,1409,29,0,-1.773,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,61,-48,41,-43
123.9,1032.4,1039.6,1043.3,1017.8,24.67,24.89,24.93,24.33,24.67,24.87,24.88,24.34,0,-2.334,-2.102,-1.6,-1.685,1,0,0,0,0,0,0,0,0,0,24.71,-7.72,1,1,1,1,0,0,0.3436,0.3421,0.34,0.3414,0.3418,17975,17975,17975,17975,17008,0,0,0,0,-0.84,-0.67,-0.25,-0.27,0,30,30,30,30,30,30,30,30,0,0,-0.84,-0.7,-0.14,-0.29,0.0021,0.0062,-0.0311,-0.0262,-0.0122,0.0343,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.855,-0.678,-0.262,-0.281,0,0,0,1745,0,-40,16.6,1648,60,-48,50,-40,0,300,300,300,0,0,0,0,300,0,0,1180,7170,7168,165,33,33,34,33,1406,29,0,-1.995,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,60,-48,50,-40
124.9,1033.5,1034.8,1046.5,1016.9,24.71,24.77,25.01,24.3,24.75,24.74,24.96,24.33,0,-2.347,-2.042,-1.598,-1.608,1,0,0,0,0,0,0,0,0,0,24.7,-7.6,1,1,1,1,0,0,0.3505,0.349,0.3469,0.3481,0.3486,17975,17975,17975,17975,17008,0,0,0,0,-0.8,-0.68,-0.2,-0.25,0,30,30,30,30,30,30,30,30,0,0,-0.85,-0.65,-0.14,-0.21,-0.0062,0.0272,0.0658,-0.0787,0.002,-0.0146,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.782,-0.659,-0.178,-0.24,0,0,0,1738.5,0,-40,15.9,1642,59,-48,51,-45,0,300,300,300,0,0,0,0,300,0,0,1182,7166,7168,166,33,33,34,33,1410,31,0,-1.845,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,59,-48,51,-45
125.9,1034.9,1034,1050.1,1017.8,24.74,24.71,25.11,24.34,24.71,24.74,25.04,24.31,0,-2.305,-2.02,-1.532,-1.661,1,0,0,0,0,0,0,0,0,0,24.72,-7.52,1,1,1,1,0,0,0.3573,0.3558,0.3539,0.3549,0.3555,17975,17975,17975,17975,17008,0,0,0,0,-0.8,-0.7,-0.18,-0.27,0,30,30,30,30,30,30,30,30,0,0,-0.81,-0.62,-0.08,-0.26,-0.0591,-0.0014,0.0935,-0.0014,0.0079,0.0132,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.814,-0.709,-0.178,-0.28,0,0,0,1740.5,0,-40,16.45,1657,58,-54,57,-42,0,300,300,300,0,0,0,0,300,0,0,1186,7181,7168,165,33,33,33,33,1411,29,0,-1.81,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,58,-54,57,-42
126.9,1035.3,1037.1,1056.9,1015,24.79,24.83,25.24,24.28,24.76,24.72,25.26,24.25,0,-2.333,-2.045,-1.573,-1.724,1,0,0,0,0,0,0,0,0,0,24.78,-7.68,1,1,1,1,0,0,0.3642,0.3627,0.3609,0.3617,0.3624,17975,17975,17975,17975,17008,0,0,0,0,-0.8,-0.7,-0.15,-0.32,0,30,30,30,30,30,30,30,30,0,0,-0.84,-0.65,-0.12,-0.33,-0.1024,0.1545,0.0496,-0.0535,0.0121,0.0056,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.807,-0.684,-0.138,-0.317,0,0,0,1743.5,0,-40,15.8,1639,56,-55,54,-41,0,300,300,300,0,0,0,0,300,0,0,1185,7184,7168,165,33,33,34,33,1405,30,0,-1.985,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,56,-55,54,-41
127.9,1034.2,1039.6,1058.5,1011,24.73,24.9,25.3,24.17,24.69,24.9,25.27,24.19,0,-2.309,-2.051,-1.548,-1.686,1,0,0,0,0,0,0,0,0,0,24.78,-7.59,1,1,1,1,0,0,0.3711,0.3696,0.3679,0.3684,0.3693,17975,17975,17975,17975,17008,0,0,0,0,-0.82,-0.67,-0.09,-0.34,0,30,30,30,30,30,30,30,30,0,0,-0.82,-0.65,-0.09,-0.29,0.0735,0.1262,-0.0636,-0.1243,0.003,-0.0027,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.81,-0.654,-0.096,-0.349,0,0,0,1751,0,-40,15.25,1629,57,-55,53,-45,0,300,300,300,0,0,0,0,300,0,0,1149,7170,7147,176,37,37,37,37,1448,29,0,-1.86,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,57,-55,53,-45
