Time,(A) Motor Speed [RPM],(B) Motor Speed [RPM],(C) Motor Speed [RPM],(D) Motor Speed [RPM],(A) Roller Speed [kph],(B) Roller Speed [kph],(C) Roller Speed [kph],(D) Roller Speed [kph],(A) Ext Roller Spd [kph],(B) Ext Roller Spd [kph],(C) Ext Roller Spd [kph],(D) Ext Roller Spd [kph],PTO Motor Speed [RPM],(A) Force [kN],(B) Force [kN],(C) Force [kN],(D) Force [kN],PTO Torque [Nm],Gradient [%],(A) Brake ON [],(B) Brake ON [],(C) Brake ON [],(D) Brake ON [],Clamp Applied A [],Clamp Applied B [],Clamp Applied C [],Clamp Applied D [],AverageSpeed [kph],ForceTotal [kN],Dyno Enabled A [],Dyno Enabled B [],Dyno Enabled C [],Dyno Enabled D [],PTO Enabled [],AuxEnable [],Distance A [km],Distance B [km],Distance C [km],Distance D [km],Distance Avg [km],A_Drive_SW [],B_Drive_SW [],C_Drive_SW [],D_Drive_SW [],PTO_Drive_SW [],A Speed Demand [kph],B Speed Demand [kph],C Speed Demand [kph],D Speed Demand [kph],(A) Drive Demand [%],(B) Drive Demand [%],(C) Drive Demand [%],(D) Drive Demand [%],PTO Drive Demand [Nm],A Torq Motor Lim [%],A Torq Absorb Lim [%],B Torq Motor Lim [%],B Torq Absorb Lim [%],C Torq Motor Lim [%],C Torq Absorb Lim [%],D Torq Motor Lim [%],D Torq Absorb Lim [%],P Torq Motor Lim [%],P Torq Absorb Lim [%],A_Corr Force [kN],B_Corr Force [kN],C_Corr Force [kN],D_Corr Force [kN],A_Acceleration [m/s2],B_Acceleration [m/s2],C_Acceleration [m/s2],D_Acceleration [m/s2],Acceleration Avg [m/s2],FilterAvgAccel [m/s2],Total Vehicle Load [kN],Driver Commanded S [kph],Driver Command Lev [],Driver Next Level [],Roller_Sync_Engage [],Road_Load_Engaged [],Slope_Load_Engaged [],Draft_Load_Engaged [],VehicleInertia_Loa [],RollerInertia_Load [],ISU_CONTROL_Active [],ForceRampTime [s],DisplayTime [],DraftForce [kN],GradientDegree [deg],BallastEngaged [],ISUTotalDemandA [kN],ISUTotalDemandB [kN],ISUTotalDemandC [kN],ISUTotalDemandD [kN],VehicleBallast [kg],RampSafety [],CalculatedRampTime [secs],EngSpeed [RPM],EngDemandPercentTo [%],HydTemp [degC],EngFuelRate [L/h],MtrSpdFL_rpm [RPM],MtrSpdFR_rpm [RPM],MtrSpdRL_rpm [RPM],MtrSpdRR_rpm [RPM],PressA_bar10 [10Bar],PressB_bar10 [10Bar],vBatt_mV [mV],vSens_mV [mV],HMIDrv_pct2 [%],ASC_FL_SlipTqRed [%],ASC_FR_SlipTqRed [%],ASC_RL_SlipTqRed [%],ASC_RR_SlipTqRed [%],FLMtrFdbkCrnt_mA [mA],FRMtrFdbkCrnt_mA [mA],RLMtrFdbkCrnt_mA [mA],RRMtrFdbkCrnt_mA [mA],VehSpd_mmSec [mm/s],OpSpdRqst_mmSec [mm/s],PmpDisp_ccm [ccm],FLMtrDisp_ccm [ccm],FRMtrDisp_ccm [ccm],RLMtrDisp_ccm [ccm],RRMtrDisp_ccm [ccm],FwdPvFdbkCrnt_mA [mA],RvsPvFdbkCrnt_mA [mA],EngRequestedSpeed_ [],TotalCorrForce [kN],HBM A TCState [],HBM B TCState [],HBM C TCState [],HBM D TCState [],HBM P TCState [],COCA TCState [],VCU TCState [],Box A TCState [],Box B TCState [],Box C TCState [],Box D TCState [],Box P TCState [],Drv A TCState [],Drv B TCState [],Drv C TCState [],Drv D TCState [],Drv P TCState [],TC Comms Err [],A_PIDCONTROL_OUTPU [%],B_PIDCONTROL_OUTPU [%],C_PIDCONTROL_OUTPU [%],D_PIDCONTROL_OUTPU [%],
     148.8,       3.7,       0.1,       0.6,       0.5,      0.09,      0.00,      0.02,      0.02,      0.09,      0.01,      0.01,      0.01,       0.0,    -1.507,    -0.964,    -1.233,    -0.934,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,      0.02,     -4.64,         1,         1,         1,         1,         0,         1,    2.4216,    2.4204,    2.4149,    2.4163,    2.4183,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.06,      0.02,      0.01,      0.15,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,   -0.0940,    0.0000,   -0.0108,    0.0000,   -0.0262,   -0.0809,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.064,     0.022,     0.007,     0.146,     0.000,         0,     0.000,    1748.0,      0.00,     -40.0,      9.10,      9.00,     31.00,    -15.00,     18.00,     -5.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1800.00,      14.0,       0.0,      0.00,      0.00,      0.00,      0.00,      0.00,     30.00,     29.00,         0,    -0.010,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    31.000,   -15.000,    18.000,    -5.000,
     149.8,       0.5,       0.2,       0.1,       0.1,      0.01,      0.00,      0.03,      0.02,      0.01,      0.00,      0.01,      0.01,       0.0,    -1.768,    -0.813,    -1.223,    -0.540,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,      0.00,     -4.34,         1,         1,         1,         1,         0,         1,    2.4216,    2.4204,    2.4149,    2.4163,    2.4183,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.13,     -0.01,     -0.04,      0.11,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,    0.0029,   -0.0049,    0.0000,    0.0000,   -0.0005,    0.0021,     0.000,      0.00,         0,         0,         1,         0,         0,         0,      0.00,      0.00,         0,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.133,    -0.013,    -0.036,     0.107,     0.000,         0,     0.000,    1746.5,      0.00,     -40.0,      9.10,      0.00,     43.00,    -18.00,     23.00,     -2.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1801.00,       1.0,       0.0,      0.00,      0.00,      0.00,      0.00,      0.00,     29.00,     30.00,         0,     0.000,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    43.000,   -18.000,    23.000,    -2.000,
     150.8,       0.4,       1.2,       0.3,       0.2,      0.00,      0.05,      0.01,      0.00,      0.00,      0.04,      0.00,      0.00,       0.0,    -2.054,    -0.851,    -1.229,    -0.257,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,      0.00,     -4.35,         1,         1,         1,         1,         0,         1,    2.4216,    2.4204,    2.4149,    2.4163,    2.4183,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.13,     -0.01,     -0.04,      0.11,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,    0.0000,    0.4681,    0.0000,    0.0000,    0.1170,   -0.0028,     0.000,      0.00,         0,         0,         1,         0,         0,         0,      0.00,      0.00,         0,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.133,    -0.013,    -0.036,     0.107,     0.000,         0,     0.000,    1747.0,      0.00,     -40.0,      8.90,      0.00,     49.00,    -21.00,     24.00,      3.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1800.00,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,      0.00,     30.00,     29.00,         0,     0.441,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    49.000,   -21.000,    24.000,     3.000,
     151.8,       0.1,       0.3,       0.1,       0.2,      0.00,      0.02,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,       0.0,    -2.377,    -0.935,    -1.334,    -0.150,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,      0.00,     -4.80,         1,         1,         1,         1,         0,         1,    2.4216,    2.4204,    2.4149,    2.4163,    2.4183,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.13,     -0.01,     -0.04,      0.00,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,   -0.0054,   -0.0496,    0.0000,    0.0000,   -0.0138,   -0.0034,     0.000,      0.00,         0,         0,         1,         0,         0,         0,      0.00,      0.00,         0,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.133,    -0.013,    -0.036,     0.107,     0.000,         0,     0.000,    1749.0,      0.00,     -40.0,      9.15,      0.00,     56.00,    -21.00,     26.00,      0.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1798.00,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,      0.00,     30.00,     29.00,         0,     0.000,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    56.000,   -21.000,    26.000,     0.000,
     152.8,       0.1,       0.1,       0.3,       0.1,      0.01,      0.00,      0.01,      0.00,      0.00,      0.00,      0.01,      0.00,       0.0,    -2.600,    -0.980,    -0.980,    -0.128,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,      0.00,     -4.69,         1,         1,         1,         1,         0,         1,    2.4216,    2.4204,    2.4149,    2.4163,    2.4183,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.13,     -0.01,      0.00,      0.00,      0.00,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,    0.0000,    0.0000,    0.0393,    0.0000,    0.0098,    0.0010,     0.000,      0.00,         0,         0,         1,         0,         0,         0,      0.00,      0.00,         0,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.133,    -0.013,    -0.036,     0.107,     0.000,         0,     0.000,    1746.0,      0.00,     -40.0,      9.20,      0.00,     63.00,    -22.00,      0.00,      0.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1800.00,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,      0.00,     29.00,     30.00,         0,     0.000,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    63.000,   -22.000,     0.000,     0.000,
     153.8,       0.3,       0.0,       4.2,       0.1,      0.00,      0.01,      0.00,      0.02,      0.00,      0.01,      0.01,      0.00,       0.0,    -2.921,    -0.635,    -0.489,    -0.100,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     -0.01,     -4.14,         1,         1,         1,         1,         0,         1,    2.4216,    2.4204,    2.4149,    2.4163,    2.4183,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.13,      0.00,      0.00,      0.00,      0.00,      30.0,      30.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,   -0.0064,    0.0000,    0.0000,    0.0000,   -0.0016,    0.0000,     0.000,      0.00,         0,         0,         1,         0,         0,         0,      0.00,      0.00,         0,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.133,    -0.013,    -0.036,     0.107,     0.000,         0,     0.000,    1745.0,      0.00,     -40.0,      9.15,      0.00,     69.00,      0.00,      0.00,      0.00,      0.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1800.00,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,      0.00,     29.00,     31.00,         0,     0.000,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    69.000,     0.000,     0.000,     0.000,
     154.8,       0.1,       0.1,       0.1,       0.2,      0.00,      0.02,      0.00,      0.01,      0.02,      0.01,      0.00,      0.01,       0.0,    -1.732,    -0.258,    -0.330,    -0.064,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     -0.01,     -2.38,         1,         1,         1,         1,         0,         1,    2.4216,    2.4204,    2.4149,    2.4163,    2.4183,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,    0.0608,    0.0000,    0.0000,   -0.0222,    0.0096,   -0.0011,     0.000,      0.00,         0,         0,         1,         0,         0,         0,      0.00,      0.00,         0,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.133,    -0.013,    -0.036,     0.107,     0.000,         0,     0.000,    1745.5,      0.00,     -40.0,      8.95,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1799.00,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,      0.00,     29.00,     28.00,         0,     0.000,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,     0.000,     0.000,     0.000,     0.000,
     155.8,       0.1,      16.3,       0.3,       0.2,      0.01,      0.02,      0.01,      0.02,      0.00,      0.00,      0.02,      0.01,       0.0,    -0.611,    -0.079,    -0.285,    -0.054,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     -0.01,     -1.03,         1,         1,         1,         1,         0,         0,    2.4216,    2.4204,    2.4149,    2.4163,    2.4183,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,    0.0000,    0.0000,    0.0241,   -0.0345,   -0.0026,   -0.0008,     0.000,      0.00,         0,         0,         1,         0,         0,         0,      0.00,      0.00,         0,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.133,    -0.013,    -0.036,     0.107,     0.000,         0,     0.000,    1745.5,      0.00,     -40.0,      9.05,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1801.00,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,      0.00,     30.00,     29.00,         0,     0.000,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,     0.000,     0.000,     0.000,     0.000,
     156.8,       0.0,       0.0,       0.1,       0.2,      0.00,      0.00,      0.00,      0.00,      0.01,      0.00,      0.00,      0.00,       0.0,    -0.233,    -0.012,    -0.262,    -0.088,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,      0.00,     -0.59,         1,         1,         1,         1,         0,         1,    2.4216,    2.4204,    2.4149,    2.4163,    2.4183,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,    0.0000,    0.0000,   -0.0266,    0.0019,   -0.0062,    0.0018,     0.000,      0.00,         0,         0,         1,         0,         0,         0,      0.00,      0.00,         0,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.133,    -0.013,    -0.036,     0.107,     0.000,         0,     0.000,    1745.5,      0.00,     -40.0,      8.90,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1799.00,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,      0.00,     30.00,     29.00,         0,     0.000,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,     0.000,     0.000,     0.000,     0.000,
     157.8,       0.2,       0.2,       0.0,      11.9,      0.01,      0.02,      0.01,      0.00,      0.00,      0.00,      0.01,      0.00,       0.0,    -0.094,     0.012,    -0.271,    -0.100,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,      0.00,     -0.47,         1,         1,         1,         1,         0,         1,    2.4216,    2.4204,    2.4149,    2.4163,    2.4183,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,    0.0002,    0.0000,    0.0000,   -0.0008,   -0.0001,    0.0014,     0.000,      0.00,         0,         0,         1,         0,         0,         0,      0.00,      0.00,         0,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.133,    -0.013,    -0.036,     0.107,     0.000,         0,     0.000,    1744.0,      0.00,     -40.0,      8.85,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1799.00,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,      0.00,     29.00,     30.00,         0,     0.000,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,     0.000,     0.000,     0.000,     0.000,
     158.8,       0.1,       0.1,       0.1,       0.0,      0.00,      0.01,      0.02,      0.01,      0.00,      0.02,      0.00,      0.00,       0.0,    -0.060,     0.022,    -0.238,    -0.109,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,      0.00,     -0.37,         1,         1,         1,         1,         0,         1,    2.4216,    2.4205,    2.4149,    2.4163,    2.4183,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0021,     0.000,      0.00,         0,         0,         1,         0,         0,         0,      0.00,      0.00,         0,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.133,    -0.013,    -0.036,     0.107,     0.000,         0,     0.000,    1747.0,      0.00,     -40.0,      9.05,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1797.00,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,      0.00,     29.00,     29.00,         0,     0.000,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,     0.000,     0.000,     0.000,     0.000,
     159.8,       0.0,       0.2,       0.2,       0.2,      0.01,      0.00,      0.02,      0.01,      0.00,      0.00,      0.00,      0.00,       0.0,    -0.044,     0.021,    -0.235,    -0.095,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,      0.00,     -0.35,         1,         1,         1,         1,         0,         1,    2.4216,    2.4205,    2.4149,    2.4163,    2.4183,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,    0.0000,    0.0000,    0.0000,   -0.0336,   -0.0084,   -0.0007,     0.000,      0.00,         0,         0,         1,         0,         0,         0,      0.00,      0.00,         0,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.133,    -0.013,    -0.036,     0.107,     0.000,         0,     0.000,    1749.0,      0.00,     -40.0,      9.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,   1800.00,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,      0.00,     30.00,     29.00,         0,     0.000,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,     0.000,     0.000,     0.000,     0.000,
     160.8,       0.0,       0.3,       0.2,       0.2,      0.01,      0.02,      0.00,      0.00,      0.00,      0.01,      0.00,      0.00,       0.0,    -0.039,     0.020,    -0.269,    -0.067,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,      0.00,     -0.36,         1,         1,         1,         1,         0,         1,    2.4216,    2.4205,    2.4149,    2.4163,    2.4183,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,    0.0067,    0.0000,    0.0000,    0.0274,    0.0085,    0.0013,     0.000,      0.00,         0,         0,         1,         0,         0,         0,      0.00,      0.00,         0,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.133,    -0.013,    -0.036,     0.107,     0.000,         0,     0.000,    1747.0,      0.00,     -40.0,      9.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    340.00,       0.0,       0.0,      0.00,    110.00,    110.00,    110.00,    110.00,     29.00,     30.00,         0,     0.000,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,     0.000,     0.000,     0.000,     0.000,
     161.8,       0.0,       0.1,       0.3,       0.1,      0.00,      0.00,      0.00,      0.02,      0.00,      0.01,      0.00,      0.00,       0.0,    -0.033,     0.047,    -0.277,    -0.085,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,      0.00,     -0.36,         1,         1,         1,         1,         0,         1,    2.4216,    2.4205,    2.4149,    2.4163,    2.4183,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,   -0.0208,    0.0574,    0.0000,   -0.0177,    0.0047,    0.0008,     0.000,      0.00,         0,         0,         1,         0,         0,         0,      0.00,      0.00,         0,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.133,    -0.013,    -0.036,     0.107,     0.000,         0,     0.000,    1746.5,      0.00,     -40.0,      9.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    340.00,       0.0,       0.0,      0.00,    110.00,    110.00,    110.00,    110.00,     30.00,     29.00,         0,     0.000,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,     0.000,     0.000,     0.000,     0.000,
     162.8,       0.1,       0.2,       0.3,       0.0,      0.00,      0.00,      0.01,      0.00,      0.00,      0.00,      0.00,      0.01,       0.0,    -0.047,     0.041,    -0.242,    -0.115,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,      0.00,     -0.36,         1,         1,         1,         1,         0,         1,    2.4216,    2.4205,    2.4149,    2.4163,    2.4183,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,    0.0000,    0.0000,    0.0000,    0.0601,    0.0150,    0.0002,     0.000,      0.00,         0,         0,         1,         0,         0,         0,      0.00,      0.00,         0,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.133,    -0.013,    -0.036,     0.107,     0.000,         0,     0.000,    1745.5,      0.00,     -40.0,      9.10,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    339.00,       0.0,       0.0,      0.00,    110.00,    110.00,    110.00,    110.00,     29.00,     29.00,         0,     0.000,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,     0.000,     0.000,     0.000,     0.000,
     163.8,       0.0,       0.0,       0.2,       0.2,      0.00,      0.01,      0.01,      0.00,      0.00,      0.00,      0.00,      0.00,       0.0,    -0.062,     0.088,    -0.227,    -0.107,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,      0.00,     -0.31,         1,         1,         1,         1,         0,         1,    2.4216,    2.4205,    2.4149,    2.4163,    2.4183,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,    0.0128,    0.0000,    0.0000,    0.0185,    0.0078,    0.0007,     0.000,      0.00,         0,         0,         1,         0,         0,         0,      0.00,      0.00,         0,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.133,    -0.013,    -0.036,     0.107,     0.000,         0,     0.000,    1743.0,      0.00,     -40.0,      9.20,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    339.00,       0.0,       0.0,      0.00,    110.00,    110.00,    110.00,    110.00,     30.00,     29.00,         0,     0.000,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,     0.000,     0.000,     0.000,     0.000,
     164.8,       0.7,       0.1,       0.0,       0.0,      0.02,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,       0.0,    -0.058,     0.064,    -0.260,    -0.075,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,      0.00,     -0.32,         1,         1,         1,         1,         0,         1,    2.4216,    2.4205,    2.4149,    2.4163,    2.4183,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,       0.0,      0.00,      0.00,      0.00,      0.00,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   -0.0006,     0.000,      0.00,         0,         0,         1,         0,         0,         0,      0.00,      0.00,         0,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.133,    -0.013,    -0.036,     0.107,     0.000,         0,     0.000,    1745.5,      0.00,     -40.0,      9.10,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,    339.00,       0.0,       0.0,      0.00,    110.00,    110.00,    110.00,    110.00,     29.00,     29.00,         0,     0.000,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,     0.000,     0.000,     0.000,     0.000,
